time,open,high,low,close,volume
2026-05-18 11:30:00+00:00,1.16305,1.16495,1.16303,1.1649,3259.35
2026-05-18 11:45:00+00:00,1.16491,1.16493,1.16386,1.16416,2338.98
2026-05-18 12:00:00+00:00,1.16418,1.16491,1.16408,1.16474,1374.69
2026-05-18 12:15:00+00:00,1.16474,1.16474,1.16427,1.16464,1517.6399999999999
2026-05-18 12:30:00+00:00,1.16463,1.16545,1.16457,1.16534,3001.54
2026-05-18 12:45:00+00:00,1.16534,1.16572,1.16488,1.16512,2282.33
2026-05-18 13:00:00+00:00,1.16513,1.16538,1.16466,1.16502,2127.53
2026-05-18 13:15:00+00:00,1.16501,1.16501,1.16453,1.16497,1419.47
2026-05-18 13:30:00+00:00,1.16498,1.16504,1.16437,1.16465,2260.92
2026-05-18 13:45:00+00:00,1.16466,1.1656,1.16462,1.16511,2729.0499999999997
2026-05-18 14:00:00+00:00,1.16513,1.16531,1.16428,1.16453,2690.25
2026-05-18 14:15:00+00:00,1.16451,1.16472,1.16419,1.16455,2284.72
2026-05-18 14:30:00+00:00,1.16455,1.16474,1.16413,1.16427,2194.1
2026-05-18 14:45:00+00:00,1.16427,1.16469,1.16419,1.16419,1653.78
2026-05-18 15:00:00+00:00,1.16418,1.16423,1.16332,1.16394,2917.22
2026-05-18 15:15:00+00:00,1.16394,1.16425,1.16367,1.16405,2267.94
2026-05-18 15:30:00+00:00,1.16403,1.16491,1.16389,1.16474,1957.8600000000001
2026-05-18 15:45:00+00:00,1.16475,1.16529,1.16452,1.16485,2092.24
2026-05-18 16:00:00+00:00,1.16484,1.16541,1.16439,1.1654,1779.67
2026-05-18 16:15:00+00:00,1.1654,1.16561,1.16486,1.16496,2206.12
2026-05-18 16:30:00+00:00,1.16495,1.1654,1.16481,1.16504,1513.48
2026-05-18 16:45:00+00:00,1.16507,1.16543,1.16504,1.16513,1115.87
2026-05-18 17:00:00+00:00,1.16512,1.16531,1.16497,1.16498,1194.38
2026-05-18 17:15:00+00:00,1.16497,1.16534,1.16493,1.16514,727.65
2026-05-18 17:30:00+00:00,1.16514,1.16533,1.16498,1.16516,903.73
2026-05-18 17:45:00+00:00,1.16518,1.16521,1.16481,1.16481,602.1
2026-05-18 18:00:00+00:00,1.16483,1.16488,1.16451,1.16456,995.85
2026-05-18 18:15:00+00:00,1.16456,1.16456,1.16366,1.16389,1384.05
2026-05-18 18:30:00+00:00,1.1639,1.16398,1.16356,1.16373,1433.7
2026-05-18 18:45:00+00:00,1.16371,1.16372,1.16287,1.16292,1280.85
2026-05-18 19:00:00+00:00,1.16294,1.16562,1.16291,1.16459,3830.48
2026-05-18 19:15:00+00:00,1.16459,1.1651,1.16444,1.16474,1704.61
2026-05-18 19:30:00+00:00,1.16475,1.16526,1.16471,1.16517,1288.3
2026-05-18 19:45:00+00:00,1.16516,1.16554,1.16507,1.16509,1541.42
2026-05-18 20:00:00+00:00,1.16512,1.16574,1.16512,1.16572,872.55
2026-05-18 20:15:00+00:00,1.16576,1.16608,1.16574,1.16591,731.05
2026-05-18 20:30:00+00:00,1.16593,1.16593,1.16545,1.16576,482.4
2026-05-18 20:45:00+00:00,1.16574,1.16575,1.16544,1.16551,537.3
2026-05-18 21:00:00+00:00,1.16555,1.16555,1.16474,1.16493,139.82
2026-05-18 21:15:00+00:00,1.16487,1.16512,1.16485,1.16488,216.27
2026-05-18 21:30:00+00:00,1.16499,1.16569,1.16499,1.16557,765.89
2026-05-18 21:45:00+00:00,1.16557,1.16607,1.16557,1.16587,260.53
2026-05-18 22:00:00+00:00,1.16588,1.16616,1.16581,1.16594,429.81
2026-05-18 22:15:00+00:00,1.16595,1.166,1.16585,1.16589,163.8
2026-05-18 22:30:00+00:00,1.16589,1.16602,1.16581,1.16585,387.45
2026-05-18 22:45:00+00:00,1.16587,1.16589,1.16576,1.16577,188.1
2026-05-18 23:00:00+00:00,1.16576,1.16585,1.16564,1.16566,298.35
2026-05-18 23:15:00+00:00,1.16567,1.16581,1.1656,1.16579,183.15
2026-05-18 23:30:00+00:00,1.16579,1.16582,1.16554,1.16574,399.93
2026-05-18 23:45:00+00:00,1.16572,1.16573,1.16545,1.16547,252.9
2026-05-19 00:00:00+00:00,1.16547,1.16558,1.16495,1.16507,1206.82
2026-05-19 00:15:00+00:00,1.16507,1.1654,1.16489,1.16504,974.7
2026-05-19 00:30:00+00:00,1.16505,1.16508,1.1645,1.16457,668.83
2026-05-19 00:45:00+00:00,1.16456,1.16464,1.16436,1.16444,501.41
2026-05-19 01:00:00+00:00,1.16443,1.16459,1.16429,1.16448,927.25
2026-05-19 01:15:00+00:00,1.16448,1.1647,1.16438,1.16461,924.8
2026-05-19 01:30:00+00:00,1.16461,1.16527,1.16442,1.16521,1195.65
2026-05-19 01:45:00+00:00,1.16521,1.16521,1.16462,1.16463,864.9
2026-05-19 02:00:00+00:00,1.16461,1.16461,1.16407,1.16431,938.93
2026-05-19 02:15:00+00:00,1.1643,1.1647,1.16419,1.16449,758.7
2026-05-19 02:30:00+00:00,1.16449,1.16467,1.16434,1.16445,811.35
2026-05-19 02:45:00+00:00,1.16445,1.16456,1.16415,1.16431,650.73
2026-05-19 03:00:00+00:00,1.1643,1.16435,1.16405,1.16427,669.83
2026-05-19 03:15:00+00:00,1.16426,1.16455,1.16421,1.16446,433.59000000000003
2026-05-19 03:30:00+00:00,1.16447,1.16451,1.16435,1.16435,321.75
2026-05-19 03:45:00+00:00,1.16436,1.16436,1.16408,1.16409,618.8
2026-05-19 04:00:00+00:00,1.16411,1.16429,1.16403,1.16421,592.46
2026-05-19 04:15:00+00:00,1.1642,1.16431,1.16404,1.16409,377.15
2026-05-19 04:30:00+00:00,1.1641,1.16423,1.16374,1.16374,457.69
2026-05-19 04:45:00+00:00,1.16377,1.16382,1.16351,1.16364,517.19
2026-05-19 05:00:00+00:00,1.16365,1.16394,1.16352,1.16384,770.9399999999999
2026-05-19 05:15:00+00:00,1.16386,1.16388,1.16334,1.16352,966.9
2026-05-19 05:30:00+00:00,1.16354,1.16393,1.16342,1.16384,829.52
2026-05-19 05:45:00+00:00,1.16382,1.1643,1.16378,1.16418,935.27
2026-05-19 06:00:00+00:00,1.16419,1.16425,1.16378,1.16403,1574.19
2026-05-19 06:15:00+00:00,1.16402,1.16457,1.16399,1.16429,868.55
2026-05-19 06:30:00+00:00,1.16429,1.1643,1.16384,1.16422,1057.68
2026-05-19 06:45:00+00:00,1.16421,1.16424,1.16358,1.16365,1147.49
2026-05-19 07:00:00+00:00,1.16364,1.16365,1.16304,1.16343,1761.62
2026-05-19 07:15:00+00:00,1.16342,1.16346,1.16299,1.16316,830.25
2026-05-19 07:30:00+00:00,1.16315,1.16336,1.16304,1.16311,914.44
2026-05-19 07:45:00+00:00,1.16312,1.16375,1.1631,1.16347,1215.05
2026-05-19 08:00:00+00:00,1.16348,1.16359,1.1626,1.16279,1507.28
2026-05-19 08:15:00+00:00,1.1628,1.16322,1.16272,1.163,1455.53
2026-05-19 08:30:00+00:00,1.16301,1.16337,1.16259,1.16273,1167.58
2026-05-19 08:45:00+00:00,1.16272,1.16282,1.1622,1.16232,1078.49
2026-05-19 09:00:00+00:00,1.16231,1.16233,1.16163,1.16173,1380.9
2026-05-19 09:15:00+00:00,1.16172,1.16194,1.16148,1.16175,1144.31
2026-05-19 09:30:00+00:00,1.16177,1.16195,1.16147,1.16179,1161.34
2026-05-19 09:45:00+00:00,1.16179,1.16205,1.16163,1.16194,998.5
2026-05-19 10:00:00+00:00,1.16191,1.16259,1.16184,1.16253,927.3
2026-05-19 10:15:00+00:00,1.16253,1.16266,1.1623,1.16247,750.94
2026-05-19 10:30:00+00:00,1.16249,1.16253,1.16109,1.16124,2223.88
2026-05-19 10:45:00+00:00,1.16125,1.16233,1.16122,1.1622,1683.54
2026-05-19 11:00:00+00:00,1.16221,1.16223,1.1618,1.16182,1167.03
2026-05-19 11:15:00+00:00,1.16182,1.16202,1.16167,1.16188,978.9
2026-05-19 11:30:00+00:00,1.16188,1.16223,1.16188,1.16215,851.1899999999999
2026-05-19 11:45:00+00:00,1.16215,1.16222,1.16162,1.16166,915.69
2026-05-19 12:00:00+00:00,1.16162,1.16228,1.16151,1.16219,1529.52
2026-05-19 12:15:00+00:00,1.16217,1.16238,1.16201,1.16223,897.33
2026-05-19 12:30:00+00:00,1.16221,1.16236,1.16168,1.16181,2059.94
2026-05-19 12:45:00+00:00,1.16182,1.16216,1.16158,1.16165,1440.7
2026-05-19 13:00:00+00:00,1.16165,1.16178,1.16115,1.16146,2326.2200000000003
2026-05-19 13:15:00+00:00,1.16147,1.16152,1.16042,1.16055,2228.35
2026-05-19 13:30:00+00:00,1.16059,1.16097,1.16014,1.16091,2861.74
2026-05-19 13:45:00+00:00,1.16092,1.16154,1.16079,1.16134,3129.15
2026-05-19 14:00:00+00:00,1.16135,1.16168,1.1605,1.16051,3425.37
2026-05-19 14:15:00+00:00,1.16051,1.16064,1.15947,1.16006,3062.73
2026-05-19 14:30:00+00:00,1.16007,1.16013,1.15948,1.15962,2815.87
2026-05-19 14:45:00+00:00,1.15961,1.16008,1.15953,1.15955,2706.69
2026-05-19 15:00:00+00:00,1.15956,1.1598,1.15919,1.15948,2310.39
2026-05-19 15:15:00+00:00,1.1595,1.15981,1.15932,1.15958,2091.67
2026-05-19 15:30:00+00:00,1.15958,1.16029,1.15945,1.15998,1917.44
2026-05-19 15:45:00+00:00,1.15998,1.16027,1.15993,1.16018,1407.44
2026-05-19 16:00:00+00:00,1.16018,1.16025,1.15956,1.15989,1954.4099999999999
2026-05-19 16:15:00+00:00,1.15988,1.16058,1.15974,1.16051,1402.57
2026-05-19 16:30:00+00:00,1.16049,1.16093,1.16038,1.16084,1597.32
2026-05-19 16:45:00+00:00,1.16084,1.16088,1.16055,1.16069,937.3
2026-05-19 17:00:00+00:00,1.1607,1.16122,1.16066,1.16115,971.84
2026-05-19 17:15:00+00:00,1.16116,1.16119,1.16085,1.16093,836.1
2026-05-19 17:30:00+00:00,1.16092,1.16105,1.16072,1.16102,896.24
2026-05-19 17:45:00+00:00,1.16102,1.16115,1.16081,1.16106,984.85
2026-05-19 18:00:00+00:00,1.16106,1.16147,1.16104,1.16123,704.5699999999999
2026-05-19 18:15:00+00:00,1.16122,1.16127,1.16082,1.16084,1028.22
2026-05-19 18:30:00+00:00,1.16084,1.16096,1.16064,1.16092,1341.74
2026-05-19 18:45:00+00:00,1.16091,1.16091,1.16026,1.16032,1670.22
2026-05-19 19:00:00+00:00,1.16032,1.16066,1.16026,1.16053,1116.92
2026-05-19 19:15:00+00:00,1.16055,1.16062,1.16025,1.16046,800.55
2026-05-19 19:30:00+00:00,1.16045,1.16079,1.16037,1.16077,693.45
2026-05-19 19:45:00+00:00,1.16076,1.16078,1.16043,1.16062,527.24
2026-05-19 20:00:00+00:00,1.16062,1.16066,1.16033,1.16043,259.79
2026-05-19 20:15:00+00:00,1.16042,1.16049,1.16033,1.16047,165.44
2026-05-19 20:30:00+00:00,1.16048,1.16069,1.16048,1.16052,178.15
2026-05-19 20:45:00+00:00,1.16052,1.16066,1.16041,1.16041,803.12
2026-05-19 21:00:00+00:00,1.1603,1.16035,1.15952,1.16022,155.94
2026-05-19 21:15:00+00:00,1.16024,1.16073,1.16021,1.1607,255.46
2026-05-19 21:30:00+00:00,1.1607,1.16083,1.16065,1.16065,359.68
2026-05-19 21:45:00+00:00,1.16066,1.16077,1.16059,1.16068,83.55
2026-05-19 22:00:00+00:00,1.16069,1.16072,1.16054,1.16064,372.08
2026-05-19 22:15:00+00:00,1.16063,1.16081,1.16063,1.16079,97.75
2026-05-19 22:30:00+00:00,1.1608,1.16087,1.16066,1.16067,222.48000000000002
2026-05-19 22:45:00+00:00,1.16069,1.16088,1.16066,1.16085,199.8
2026-05-19 23:00:00+00:00,1.16084,1.16091,1.16074,1.16091,175.14
2026-05-19 23:15:00+00:00,1.1609,1.16105,1.16089,1.16101,88.2
2026-05-19 23:30:00+00:00,1.16102,1.16128,1.16098,1.16113,386.7
2026-05-19 23:45:00+00:00,1.16111,1.16113,1.16061,1.16067,415.32
2026-05-20 00:00:00+00:00,1.16067,1.16069,1.1603,1.16048,1703.85
2026-05-20 00:15:00+00:00,1.16048,1.16102,1.16038,1.16084,1384.96
2026-05-20 00:30:00+00:00,1.16086,1.16105,1.16035,1.16044,789.93
2026-05-20 00:45:00+00:00,1.16044,1.16059,1.16007,1.16012,1016.86
2026-05-20 01:00:00+00:00,1.16011,1.16023,1.1598,1.15987,1566.45
2026-05-20 01:15:00+00:00,1.15986,1.16004,1.15951,1.15957,1124.28
2026-05-20 01:30:00+00:00,1.15958,1.15975,1.15934,1.15954,1440.84
2026-05-20 01:45:00+00:00,1.15955,1.16026,1.15943,1.15971,1554.25
2026-05-20 02:00:00+00:00,1.15973,1.16003,1.15968,1.16001,651.71
2026-05-20 02:15:00+00:00,1.16001,1.16028,1.15982,1.1599,1122.52
2026-05-20 02:30:00+00:00,1.15991,1.15992,1.15943,1.15976,1292.87
2026-05-20 02:45:00+00:00,1.15973,1.15993,1.15967,1.15977,761.3100000000001
2026-05-20 03:00:00+00:00,1.15977,1.15983,1.15952,1.15973,762.12
2026-05-20 03:15:00+00:00,1.15975,1.16028,1.1597,1.16021,554.71
2026-05-20 03:30:00+00:00,1.16023,1.16053,1.16011,1.16048,764.55
2026-05-20 03:45:00+00:00,1.16047,1.16054,1.16017,1.1602,520.95
2026-05-20 04:00:00+00:00,1.16022,1.16067,1.16022,1.1605,668.51
2026-05-20 04:15:00+00:00,1.16047,1.16047,1.1602,1.16029,424.75
2026-05-20 04:30:00+00:00,1.16028,1.16029,1.15969,1.15985,677.74
2026-05-20 04:45:00+00:00,1.15983,1.15995,1.1597,1.1597,698.48
2026-05-20 05:00:00+00:00,1.1597,1.16014,1.15969,1.15985,734.62
2026-05-20 05:15:00+00:00,1.15986,1.16007,1.15946,1.15948,754.05
2026-05-20 05:30:00+00:00,1.15951,1.15992,1.15946,1.15955,1203.3
2026-05-20 05:45:00+00:00,1.15955,1.15955,1.15916,1.15954,1230.32
2026-05-20 06:00:00+00:00,1.15954,1.15983,1.15932,1.15981,1160.33
2026-05-20 06:15:00+00:00,1.15982,1.16058,1.15982,1.16047,1301.9
2026-05-20 06:30:00+00:00,1.16048,1.16049,1.15979,1.15995,1088.02
2026-05-20 06:45:00+00:00,1.15996,1.15998,1.1593,1.15964,1370.03
2026-05-20 07:00:00+00:00,1.15963,1.16014,1.15949,1.15982,1447.51
2026-05-20 07:15:00+00:00,1.15981,1.16002,1.15957,1.15973,1008.84
2026-05-20 07:30:00+00:00,1.15971,1.15979,1.15942,1.15942,969.96
2026-05-20 07:45:00+00:00,1.15942,1.15946,1.15918,1.15929,969.0
2026-05-20 08:00:00+00:00,1.1593,1.1595,1.1587,1.15875,1575.03
2026-05-20 08:15:00+00:00,1.15875,1.15896,1.15833,1.15887,1372.68
2026-05-20 08:30:00+00:00,1.15891,1.15943,1.15877,1.15932,1229.41
2026-05-20 08:45:00+00:00,1.15934,1.15942,1.159,1.15902,915.3
2026-05-20 09:00:00+00:00,1.15902,1.15944,1.15898,1.1593,869.64
2026-05-20 09:15:00+00:00,1.15929,1.15943,1.15902,1.15914,760.59
2026-05-20 09:30:00+00:00,1.15914,1.15928,1.15907,1.15909,604.08
2026-05-20 09:45:00+00:00,1.1591,1.15921,1.15879,1.15879,733.1600000000001
2026-05-20 10:00:00+00:00,1.15879,1.15936,1.15872,1.15929,766.44
2026-05-20 10:15:00+00:00,1.15928,1.15965,1.1592,1.15948,747.1800000000001
2026-05-20 10:30:00+00:00,1.15949,1.16026,1.15942,1.16003,925.87
2026-05-20 10:45:00+00:00,1.16001,1.16028,1.15996,1.16009,669.78
2026-05-20 11:00:00+00:00,1.16009,1.16009,1.15962,1.15981,722.97
2026-05-20 11:15:00+00:00,1.15983,1.16022,1.15963,1.16021,725.9399999999999
2026-05-20 11:30:00+00:00,1.16021,1.16054,1.16011,1.16018,698.94
2026-05-20 11:45:00+00:00,1.16019,1.16031,1.15978,1.16007,1080.13
2026-05-20 12:00:00+00:00,1.16008,1.16042,1.1599,1.16017,1030.9
2026-05-20 12:15:00+00:00,1.16018,1.16025,1.15957,1.15986,1264.99
2026-05-20 12:30:00+00:00,1.15988,1.16016,1.15965,1.15986,935.88
2026-05-20 12:45:00+00:00,1.15983,1.15998,1.15937,1.15953,780.42
2026-05-20 13:00:00+00:00,1.15951,1.15955,1.15918,1.15931,1073.47
2026-05-20 13:15:00+00:00,1.15935,1.15938,1.15903,1.15908,1084.0
2026-05-20 13:30:00+00:00,1.15906,1.15935,1.15892,1.15928,1987.1200000000001
2026-05-20 13:45:00+00:00,1.15927,1.1597,1.15889,1.15908,2701.05
2026-05-20 14:00:00+00:00,1.1591,1.15912,1.15826,1.15885,2783.14
2026-05-20 14:15:00+00:00,1.15885,1.16202,1.15885,1.1613,6598.7699999999995
2026-05-20 14:30:00+00:00,1.1613,1.16239,1.16114,1.16169,3950.13
2026-05-20 14:45:00+00:00,1.1617,1.1624,1.16156,1.16181,3649.3900000000003
2026-05-20 15:00:00+00:00,1.1618,1.16228,1.16129,1.16148,2630.98
2026-05-20 15:15:00+00:00,1.16149,1.1645,1.16145,1.16251,6722.33
2026-05-20 15:30:00+00:00,1.16252,1.16346,1.1625,1.1627,2815.0
2026-05-20 15:45:00+00:00,1.16272,1.16289,1.16171,1.16191,2341.34
2026-05-20 16:00:00+00:00,1.16189,1.16305,1.16186,1.16285,1871.2
2026-05-20 16:15:00+00:00,1.16285,1.16307,1.16215,1.16235,1964.93
2026-05-20 16:30:00+00:00,1.16237,1.16276,1.16197,1.16275,1706.78
2026-05-20 16:45:00+00:00,1.16274,1.16302,1.16227,1.16255,2382.5299999999997
2026-05-20 17:00:00+00:00,1.16256,1.16264,1.16185,1.16237,2757.14
2026-05-20 17:15:00+00:00,1.16238,1.16257,1.16212,1.16245,1568.14
2026-05-20 17:30:00+00:00,1.16246,1.16268,1.16199,1.16199,1449.27
2026-05-20 17:45:00+00:00,1.16199,1.16229,1.16176,1.16176,981.3100000000001
2026-05-20 18:00:00+00:00,1.16181,1.16238,1.16159,1.16237,1451.92
2026-05-20 18:15:00+00:00,1.16236,1.16278,1.1623,1.16277,1192.5
2026-05-20 18:30:00+00:00,1.16277,1.16328,1.16266,1.16266,1020.6700000000001
2026-05-20 18:45:00+00:00,1.1627,1.16356,1.16265,1.16309,1159.43
2026-05-20 19:00:00+00:00,1.16308,1.16341,1.16296,1.16301,911.02
2026-05-20 19:15:00+00:00,1.16302,1.16327,1.163,1.16325,526.5
2026-05-20 19:30:00+00:00,1.16326,1.16353,1.16301,1.16305,678.6
2026-05-20 19:45:00+00:00,1.16303,1.16323,1.16276,1.16279,1034.9
2026-05-20 20:00:00+00:00,1.16277,1.16283,1.16266,1.16279,461.26
2026-05-20 20:15:00+00:00,1.16279,1.16284,1.1626,1.16268,646.96
2026-05-20 20:30:00+00:00,1.1627,1.16273,1.16238,1.1624,310.18
2026-05-20 20:45:00+00:00,1.1624,1.16264,1.16218,1.16219,838.27
2026-05-20 21:00:00+00:00,1.16212,1.16236,1.1617,1.16228,446.25
2026-05-20 21:15:00+00:00,1.16232,1.16243,1.16214,1.16233,400.04999999999995
2026-05-20 21:30:00+00:00,1.16229,1.16251,1.16224,1.16246,448.99
2026-05-20 21:45:00+00:00,1.16246,1.16258,1.16223,1.16231,324.32
2026-05-20 22:00:00+00:00,1.1623,1.16277,1.16228,1.16276,276.43
2026-05-20 22:15:00+00:00,1.16276,1.16277,1.16258,1.16262,143.1
2026-05-20 22:30:00+00:00,1.16261,1.16269,1.16254,1.16265,149.4
2026-05-20 22:45:00+00:00,1.16265,1.16269,1.16257,1.16262,86.74
2026-05-20 23:00:00+00:00,1.16261,1.16274,1.16257,1.16262,153.06
2026-05-20 23:15:00+00:00,1.16262,1.16264,1.16237,1.16244,131.4
2026-05-20 23:30:00+00:00,1.16243,1.16245,1.16228,1.16229,161.55
2026-05-20 23:45:00+00:00,1.1623,1.16269,1.16229,1.16245,271.47
2026-05-21 00:00:00+00:00,1.16247,1.16263,1.16228,1.16257,997.54
2026-05-21 00:15:00+00:00,1.16258,1.16272,1.16221,1.16262,977.0799999999999
2026-05-21 00:30:00+00:00,1.16262,1.16267,1.16244,1.16263,404.55
2026-05-21 00:45:00+00:00,1.16265,1.16289,1.16262,1.16285,585.8100000000001
2026-05-21 01:00:00+00:00,1.16285,1.16344,1.16285,1.1633,708.9
2026-05-21 01:15:00+00:00,1.16332,1.16352,1.16322,1.16328,423.0
2026-05-21 01:30:00+00:00,1.16327,1.16343,1.16296,1.16311,1169.67
2026-05-21 01:45:00+00:00,1.16311,1.16315,1.16227,1.16257,1282.84
2026-05-21 02:00:00+00:00,1.16261,1.16284,1.16249,1.16251,1120.5
2026-05-21 02:15:00+00:00,1.16254,1.16254,1.16206,1.16211,790.99
2026-05-21 02:30:00+00:00,1.16209,1.16222,1.16182,1.16198,819.23
2026-05-21 02:45:00+00:00,1.16198,1.16202,1.16155,1.16174,656.9
2026-05-21 03:00:00+00:00,1.16176,1.16207,1.16173,1.16189,324.9
2026-05-21 03:15:00+00:00,1.16189,1.16225,1.16181,1.16204,314.22
2026-05-21 03:30:00+00:00,1.16203,1.16214,1.1618,1.16209,304.2
2026-05-21 03:45:00+00:00,1.16212,1.16215,1.16185,1.16189,319.8
2026-05-21 04:00:00+00:00,1.16187,1.16209,1.16183,1.16207,283.95
2026-05-21 04:15:00+00:00,1.16207,1.16216,1.16197,1.16211,236.59
2026-05-21 04:30:00+00:00,1.16211,1.16214,1.16201,1.16214,199.8
2026-05-21 04:45:00+00:00,1.16213,1.16234,1.16206,1.1622,290.25
2026-05-21 05:00:00+00:00,1.16222,1.16234,1.16213,1.16215,399.6
2026-05-21 05:15:00+00:00,1.16214,1.16219,1.16183,1.1619,409.84
2026-05-21 05:30:00+00:00,1.1619,1.16215,1.16186,1.16207,548.55
2026-05-21 05:45:00+00:00,1.16205,1.16222,1.16177,1.16216,861.64
2026-05-21 06:00:00+00:00,1.16216,1.16265,1.16212,1.16256,741.94
2026-05-21 06:15:00+00:00,1.16255,1.16267,1.16199,1.1625,1042.21
2026-05-21 06:30:00+00:00,1.16249,1.16258,1.16156,1.16169,906.92
2026-05-21 06:45:00+00:00,1.1617,1.16204,1.16162,1.16202,784.06
2026-05-21 07:00:00+00:00,1.16201,1.16208,1.16163,1.1618,1605.76
2026-05-21 07:15:00+00:00,1.16178,1.16178,1.15938,1.1597,4289.99
2026-05-21 07:30:00+00:00,1.15974,1.1604,1.15967,1.16033,2522.02
2026-05-21 07:45:00+00:00,1.16034,1.16089,1.16031,1.16071,1338.04
2026-05-21 08:00:00+00:00,1.16072,1.1626,1.16061,1.16259,2136.92
2026-05-21 08:15:00+00:00,1.16262,1.16353,1.16243,1.16337,3086.38
2026-05-21 08:30:00+00:00,1.16335,1.16335,1.16224,1.16229,1929.88
2026-05-21 08:45:00+00:00,1.1623,1.16286,1.16213,1.16236,1570.68
2026-05-21 09:00:00+00:00,1.16235,1.16288,1.16206,1.16278,1251.04
2026-05-21 09:15:00+00:00,1.16276,1.1632,1.16268,1.16317,943.2099999999999
2026-05-21 09:30:00+00:00,1.16317,1.16334,1.16265,1.16271,1025.11
2026-05-21 09:45:00+00:00,1.16271,1.16295,1.16258,1.16273,813.5799999999999
2026-05-21 10:00:00+00:00,1.16275,1.16302,1.16236,1.16244,830.59
2026-05-21 10:15:00+00:00,1.16243,1.16252,1.16085,1.16132,2368.2
2026-05-21 10:30:00+00:00,1.16134,1.16136,1.15998,1.16061,3039.28
2026-05-21 10:45:00+00:00,1.16062,1.16107,1.16038,1.16071,2185.17
2026-05-21 11:00:00+00:00,1.16072,1.16122,1.16061,1.16095,1170.95
2026-05-21 11:15:00+00:00,1.16094,1.16159,1.16085,1.16128,1447.8
2026-05-21 11:30:00+00:00,1.16128,1.16144,1.1607,1.16074,913.9399999999999
2026-05-21 11:45:00+00:00,1.16074,1.16078,1.15957,1.15988,1311.68
2026-05-21 12:00:00+00:00,1.15988,1.16032,1.1595,1.15975,1621.06
2026-05-21 12:15:00+00:00,1.15973,1.15984,1.15933,1.15944,1350.6599999999999
2026-05-21 12:30:00+00:00,1.15946,1.16065,1.15943,1.16063,2531.76
2026-05-21 12:45:00+00:00,1.16063,1.1609,1.15969,1.15971,1691.09
2026-05-21 13:00:00+00:00,1.15971,1.15999,1.15928,1.15953,1584.18
2026-05-21 13:15:00+00:00,1.15953,1.15958,1.15874,1.15894,1402.3
2026-05-21 13:30:00+00:00,1.15896,1.159,1.15763,1.15777,2705.27
2026-05-21 13:45:00+00:00,1.15776,1.1601,1.15774,1.15946,5018.04
2026-05-21 14:00:00+00:00,1.15947,1.15957,1.1588,1.15927,2501.51
2026-05-21 14:15:00+00:00,1.15928,1.15938,1.15841,1.15887,2938.34
2026-05-21 14:30:00+00:00,1.15887,1.15946,1.15858,1.15902,2199.06
2026-05-21 14:45:00+00:00,1.15902,1.15964,1.15897,1.15927,2234.7799999999997
2026-05-21 15:00:00+00:00,1.15928,1.15938,1.1582,1.15877,3408.58
2026-05-21 15:15:00+00:00,1.15877,1.15893,1.1585,1.15855,2034.76
2026-05-21 15:30:00+00:00,1.15853,1.15883,1.15829,1.15832,1338.93
2026-05-21 15:45:00+00:00,1.15831,1.15888,1.1583,1.15883,1256.46
2026-05-21 16:00:00+00:00,1.15883,1.15919,1.15844,1.15884,2060.67
2026-05-21 16:15:00+00:00,1.15886,1.15935,1.15865,1.15933,1311.11
2026-05-21 16:30:00+00:00,1.15933,1.15957,1.15922,1.15952,1059.27
2026-05-21 16:45:00+00:00,1.15952,1.15962,1.15936,1.15952,1072.4099999999999
2026-05-21 17:00:00+00:00,1.15953,1.16025,1.15926,1.16019,2543.21
2026-05-21 17:15:00+00:00,1.1602,1.16204,1.1602,1.16183,5443.29
2026-05-21 17:30:00+00:00,1.1618,1.16244,1.16147,1.16233,2762.57
2026-05-21 17:45:00+00:00,1.16231,1.163,1.16195,1.16246,2305.89
2026-05-21 18:00:00+00:00,1.16245,1.163,1.16187,1.16227,2791.33
2026-05-21 18:15:00+00:00,1.16227,1.16278,1.16207,1.16261,1364.17
2026-05-21 18:30:00+00:00,1.16263,1.1627,1.16235,1.16247,936.36
2026-05-21 18:45:00+00:00,1.16247,1.16252,1.1607,1.16113,3911.0
2026-05-21 19:00:00+00:00,1.16111,1.16163,1.16097,1.16146,2012.86
2026-05-21 19:15:00+00:00,1.16148,1.16207,1.16146,1.16197,948.88
2026-05-21 19:30:00+00:00,1.162,1.1624,1.16181,1.16181,1307.02
2026-05-21 19:45:00+00:00,1.16182,1.16241,1.1614,1.16211,1799.4299999999998
2026-05-21 20:00:00+00:00,1.16213,1.16228,1.16165,1.16174,656.29
2026-05-21 20:15:00+00:00,1.16173,1.16195,1.16158,1.16184,296.81
2026-05-21 20:30:00+00:00,1.16183,1.16185,1.1616,1.16174,300.38
2026-05-21 20:45:00+00:00,1.16173,1.16189,1.1616,1.16177,801.6800000000001
2026-05-21 21:00:00+00:00,1.16178,1.16205,1.16136,1.16203,246.31
2026-05-21 21:15:00+00:00,1.16199,1.16207,1.16196,1.16197,286.2
2026-05-21 21:30:00+00:00,1.16199,1.16215,1.16178,1.16179,659.43
2026-05-21 21:45:00+00:00,1.16179,1.16192,1.16176,1.16178,279.90000000000003
2026-05-21 22:00:00+00:00,1.16184,1.16197,1.16149,1.16163,183.09
2026-05-21 22:15:00+00:00,1.16162,1.1617,1.16161,1.16166,95.94
2026-05-21 22:30:00+00:00,1.16166,1.16186,1.16165,1.16183,150.6
2026-05-21 22:45:00+00:00,1.16186,1.16188,1.16173,1.16174,196.58
