trade_id,base_trade_id,entry_model_key,entry_family,ob_id,direction,structure_tag,detection_time,fill_time,fill_session,exit_time,outcome,entry,stop,tp,risk,rr_multiple,pnl_r,gross_r,spread_cost_r,slippage_cost_r,commission_r,total_cost_r,net_r,fill_candle_open,fill_candle_high,fill_candle_low,fill_candle_close,fill_candle_index,exit_candle_index,bars_to_exit,minutes_to_exit,same_candle_exit,max_ob_penetration_price,max_ob_penetration_pct,max_ob_penetration_pips,ob_fully_breached,fill_penetration_pct,fill_penetration_pips,entry_depth_pct,ob_entry_depth_pct,effective_entry_depth_pct,original_edge_entry,adjusted_entry,max_distance_away_before_fill_price,max_distance_away_before_fill_pips,max_distance_away_before_fill_r,stop_buffer,stop_buffer_pips,rr_config,protection_mode,protection_threshold_pct,protection_exit_reason,protection_exit_price,protection_trigger_time,protection_trigger_penetration_pct,close_confirmed_ob_breach,close_breach_time,close_breach_price,close_breach_distance_pips,close_breach_distance_pct,close_breach_session,close_breach_hour,entry_model,entry_threshold_pct,planned_entry_price,actual_entry_price,entry_model_filled,trigger_penetration_pct,trigger_time,trigger_candle_index,armed_at,armed_on_trigger_candle,armed_same_candle,filled_on_trigger_candle,same_candle_entry_allowed,fill_delay_candles,entry_level_pct,edge_revisit_time,trigger_to_entry_minutes,cancelled_before_entry,cancel_reason,tapped_before_trigger,tapped_time,tapped_candle_index,retrace_cancel_time,retrace_cancel_distance_pips,missed_trade,missed_reason,bars_to_fill,minutes_to_fill,news_blackout,news_blackout_trigger_time,news_blackout_event_time,news_blackout_currency,news_blackout_impact,news_blackout_event,news_blackout_window_start,news_blackout_window_end,news_blackout_minutes_from_event,news_action,paused_reason,paused_at,paused_window_start,paused_window_end,rearmed_at,blackout_event_time,blackout_currency,blackout_impact,news_touch_cancel_time,news_flatten_time,news_flatten_price,news_flatten_r,news_flatten_target_time,news_flatten_late,news_flatten_minutes_before_blackout,ob_origin_news_window,ob_detection_news_window,ob_origin_news_event,ob_detection_news_event,ob_origin_news_currency,ob_detection_news_currency,ob_origin_news_impact,ob_detection_news_impact,ob_origin_news_event_time,ob_detection_news_event_time,ob_origin_news_window_start,ob_origin_news_window_end,ob_detection_news_window_start,ob_detection_news_window_end,ob_origin_minutes_from_news,ob_detection_minutes_from_news,delay_candles_configured,arm_candle_index,exited_ob_before_arm,ob_occupied_at_arm,armed_after_ob_exit,ob_exit_candle_index,ob_exit_time,price_distance_from_ob_at_arm_pips,delay_window_min_price,delay_window_max_price,retraced_out_before_arm,fft_move_away_pips_at_cancel,mfe_r,mae_r,r_if_no_target,r_if_no_target_model,bookable_mfe_r,bookable_mfe_model,mae_r_to_original_exit,post_stop_mfe_r,post_stop_reached_original_tp,post_stop_bars_to_1r,post_stop_lookahead_bars,post_stop_model,ghost_candidate,ghost_trigger_reached,ghost_fill,ghost_outcome,ghost_r,ghost_mae,ghost_mfe,ghost_fill_delay_candles,ghost_fill_session,be_scenario_key,be_arm_level_r,be_trigger_basis,be_armed,be_arm_candle_index,be_arm_time,be_triggered,be_exit_reason,be_exit_r,be_exit_price,be_exit_time,be_exit_candle_index,risk_reduction_applied,risk_reduction_kind,risk_reduction_trigger_r,risk_reduction_stop_r,risk_reduction_source,stop_moved_to_r,stop_move_time,risk_amount,weighted_r,risk_amount_source,execution_trade_number,market_state,trend_state,volatility_state,chop_state,ema_value,ema_relation,px_vs_ema,bbw_value,bbw_threshold,adx_value,state_confirmed,state_known_at,shifted_days,source,version,regime_block_reason,portfolio_policy_version,portfolio_policy_regime,portfolio_decision_reason,portfolio_confidence,portfolio_status,portfolio_cohort_key,state_eligibility
L_559,L_559,entry_triggered_edge_25p0_d3,triggered_edge,559,bullish,BOS,2017-12-27 05:30:00+00:00,,,2018-05-08 13:07:00+00:00,INVALID,1.18588,1.1854,1.1868400000000001,0.00048000000000003595,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1250277,,,,,,,,,,0.0,0.0,0.0,1.18588,1.18588,0.06964999999999999,696.4999999999999,145.10416666665577,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.18588,,False,25,2018-05-08 13:04:00+00:00,1250274,2018-05-08 13:04:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1062180.0,-1061850.0,3,1250277,False,True,False,,,1.6,1.18551,1.18581,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_long,
L_558,L_558,entry_triggered_edge_25p0_d3,triggered_edge,558,bullish,BOS,2017-12-26 14:45:00+00:00,,,2018-05-08 13:41:00+00:00,INVALID,1.18499,1.18455,1.18587,0.00043999999999999595,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1250311,,,,,,,,,,0.0,0.0,0.0,1.18499,1.18499,0.07054000000000005,705.4000000000004,160.3181818181834,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.18499,,False,25,2018-05-08 13:41:00+00:00,1250311,2018-05-08 13:41:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1062855.0,-1062735.0,3,1250314,False,,False,,,,,,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_long,
S_620,S_620,entry_triggered_edge_25p0_d3,triggered_edge,620,bearish,BOS,2018-05-09 06:15:00+00:00,2018-05-09 11:10:00+00:00,London Lull,2018-05-09 11:35:00+00:00,LOSS,1.18798,1.18872,1.1857600000000001,0.0007399999999999629,3.0,-1.0810810810810851,-1.0,0.02702702702702838,0.05405405405405676,0.0,0.08108108108108514,-1.0810810810810851,1.18806,1.18811,1.18767,1.1881,1251600,1251625,25,25.0,False,0.0008599999999998609,134.37499999998374,8.599999999998609,True,20.312499999995122,1.2999999999996348,0.0,0.0,0.0,1.18798,1.18798,0.005710000000000104,57.10000000000104,7.716216216216743,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.18798,1.18798,True,25,2018-05-09 11:06:00+00:00,1251596,2018-05-09 11:06:00+00:00,True,True,False,False,4,0.0,2018-05-09 11:10:00+00:00,4.0,False,,False,,,,,False,,295,295.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-871110.0,-870285.0,3,1251599,False,True,False,,,0.0,1.18795,1.18813,False,,1.040541,-1.162162,-1.0,stop_anchored,1.040541,native_fill_rules,-1.162162,1.054054,False,47,50,fixed_horizon,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,-1.081081,default,,Bear/Expand,Bear,Expand,Trend,1.204062133205079,below,-1.441132706240795,5.541178514524593,2.342,41.57556919762409,True,2018-05-09T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,MEDIUM,ENABLED,EURUSD|lull|bos_short,
S_619,S_619,entry_triggered_edge_25p0_d3,triggered_edge,619,bearish,BOS,2018-05-08 08:15:00+00:00,2018-05-10 13:00:00+00:00,New York,2018-05-10 13:02:00+00:00,WIN,1.19321,1.19397,1.1926780000000001,0.0007599999999998719,0.7,0.621052631578934,0.7,0.026315789473688646,0.05263157894737729,0.0,0.07894736842106594,0.621052631578934,1.19269,1.19344,1.19269,1.19339,1253150,1253152,2,2.0,False,0.00022999999999995246,34.84848484848383,2.2999999999995246,False,34.84848484848383,2.2999999999995246,0.0,0.0,0.0,1.19321,1.19321,0.010940000000000172,109.40000000000171,14.394736842107916,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.19321,1.19321,True,25,2018-05-10 12:56:00+00:00,1253146,2018-05-10 12:56:00+00:00,True,True,False,False,4,0.0,2018-05-10 13:00:00+00:00,4.0,False,,False,,,,,False,,3165,3165.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-872085.0,-871605.0,3,1253149,True,False,True,1253148,2018-05-10 12:58:00+00:00,5.0,1.1925,1.19341,True,,1.394737,-1.605263,-1.0,stop_anchored,1.394737,native_fill_rules,-0.302632,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.621053,default,,Bear/Expand,Bear,Expand,Trend,1.2038691766557748,below,-1.594789286748599,5.598094905946309,2.342,44.04649208792589,True,2018-05-10T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|newYork|bos_short,
S_618,S_618,entry_triggered_edge_25p0_d3,triggered_edge,618,bearish,BOS,2018-05-07 11:30:00+00:00,2018-05-14 06:13:00+00:00,Asia,2018-05-14 06:22:00+00:00,WIN,1.19722,1.19789,1.196684,0.0006699999999999484,0.8,0.710447761194023,0.8,0.029850746268659016,0.05970149253731803,0.0,0.08955223880597704,0.710447761194023,1.19724,1.19733,1.19716,1.19724,1255622,1255631,9,9.0,False,0.00017000000000000348,29.824561403511506,1.7000000000000348,False,19.29824561404602,1.100000000000545,0.0,0.0,0.0,1.19722,1.19722,0.014950000000000019,149.50000000000017,22.313432835822642,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.19722,1.19722,True,25,2018-05-14 06:10:00+00:00,1255619,2018-05-14 06:10:00+00:00,True,True,False,False,3,0.0,2018-05-14 06:13:00+00:00,3.0,False,,True,2018-05-14 06:07:00+00:00,1255616,,,False,,6881,9763.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-873360.0,-872850.0,3,1255622,False,True,False,,,0.0,1.19721,1.19744,False,,3.149254,-1.492537,-1.0,stop_anchored,3.149254,native_fill_rules,-0.253731,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.710448,default,,Bear/Expand,Bear,Expand,Trend,1.2035636907913985,below,-0.691587063907285,4.5682687215507976,2.342,45.80648780355522,True,2018-05-14T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,MEDIUM,ENABLED,EURUSD|asia|bos_short,
L_623,L_623,entry_triggered_edge_25p0_d3,triggered_edge,623,bullish,BOS,2018-05-14 06:00:00+00:00,,Outside,,REGIME_BLOCKED,1.19404,1.19322,1.19568,0.0008200000000000429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.19404,1.19404,0.005549999999999944,55.49999999999944,6.768292682926407,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.19404,,False,25,2018-05-14 18:02:00+00:00,1256331,2018-05-14 18:02:00+00:00,True,True,,False,,0.0,,,False,regime_blocked,False,,,,,True,regime_blocked,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-866865.0,-863100.0,3,1256334,False,False,False,,,1.2,1.19375,1.19412,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bear/Expand,Bear,Expand,Trend,1.2035636907913985,below,-0.691587063907285,4.5682687215507976,2.342,45.80648780355522,True,2018-05-14T00:00:00Z,1.0,engine,regime-1.0.0,direction_mismatch,2026-07-09.te-v1.2-surgical-disable,DIRECTION_AWARE,policy_direction_aware,HIGH,ENABLED,EURUSD|outside|bos_long,
L_622,L_622,entry_triggered_edge_25p0_d3,triggered_edge,622,bullish,BOS,2018-05-11 09:30:00+00:00,,,2018-05-15 11:12:00+00:00,INVALID,1.19075,1.18939,1.19347,0.0013600000000000279,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1257361,,,,,,,,,,0.0,0.0,0.0,1.19075,1.19075,0.008839999999999959,88.39999999999958,6.499999999999837,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.19075,,False,25,2018-05-15 11:09:00+00:00,1257358,2018-05-15 11:09:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-867390.0,-867210.0,3,1257361,False,True,False,,,1.9,1.18967,1.19019,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|bos_long,
L_621,L_621,entry_triggered_edge_25p0_d3,triggered_edge,621,bullish,CHoCH,2018-05-10 12:30:00+00:00,,New York,,STATE_BLOCKED,1.18561,1.184,1.1888300000000003,0.0016100000000001113,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.18561,1.18561,0.013979999999999881,139.79999999999882,8.683229813663923,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.18561,,False,25,2018-05-15 12:40:00+00:00,1257449,2018-05-15 12:40:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2018-05-15 12:38:00+00:00,1257447,,,True,state_target_block,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-869670.0,-868470.0,3,1257452,True,True,True,1257450,2018-05-15 12:41:00+00:00,0.0,1.1856,1.18597,True,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bear/Expand,Bear,Expand,Trend,1.2034594749626284,below,-0.8616388983891974,4.24266185453954,2.342,45.16433238190471,True,2018-05-15T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|newYork|choch_long,
L_557,L_557,entry_triggered_edge_25p0_d3,triggered_edge,557,bullish,BOS,2017-12-19 18:00:00+00:00,2018-05-16 10:38:00+00:00,London Lull,2018-05-16 10:55:00+00:00,WIN,1.17867,1.17742,1.1792950000000002,0.0012500000000001954,0.5,0.4520000000000075,0.5,0.0159999999999975,0.031999999999995,0.0,0.04799999999999249,0.4520000000000075,1.1785,1.17867,1.1785,1.17862,1258767,1258784,17,17.0,False,0.000520000000000076,45.217391304346314,5.20000000000076,False,14.782608695649824,1.7000000000000348,0.0,0.0,0.0,1.17867,1.17867,0.07685999999999993,768.5999999999992,61.48799999999033,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.17867,1.17867,True,25,2018-05-16 10:33:00+00:00,1258762,2018-05-16 10:33:00+00:00,True,True,False,False,5,0.0,2018-05-16 10:38:00+00:00,5.0,False,,True,2018-05-16 10:32:00+00:00,1258761,,,False,,149840,212678.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1073970.0,-1072620.0,3,1258765,False,True,False,,,0.0,1.17825,1.17849,False,,0.664,-1.136,-1.0,stop_anchored,0.664,native_fill_rules,-0.416,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.452,default,,Bear/Expand,Bear,Expand,Trend,1.2032462463560352,below,-1.76325057487505,4.055543427674403,2.342,45.49828642343228,True,2018-05-16T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|lull|bos_long,
L_625,L_625,entry_triggered_edge_25p0_d3,triggered_edge,625,bullish,CHoCH,2018-05-18 05:30:00+00:00,,London,,STATE_BLOCKED,1.17992,1.17881,1.1821400000000004,0.0011100000000001664,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.17992,1.17992,0.0022899999999999032,22.899999999999032,2.0630630630626667,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.17992,,False,25,2018-05-18 09:18:00+00:00,1261567,2018-05-18 09:18:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2018-05-18 09:15:00+00:00,1261564,,,True,state_target_block,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-857700.0,-857370.0,3,1261570,False,True,False,,,0.0,1.17935,1.17978,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bear/Expand,Bear,Expand,Trend,1.202790368603385,below,-1.9779314188397596,3.7030966061342028,2.342,46.78838069491772,True,2018-05-18T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|london|choch_long,
L_556,L_556,entry_triggered_edge_25p0_d3,triggered_edge,556,bullish,CHoCH,2017-12-18 15:15:00+00:00,,Asia,,STATE_BLOCKED,1.17465,1.17367,1.17661,0.0009799999999999809,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.17465,1.17465,0.08088000000000006,808.8000000000006,82.53061224489963,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.17465,,False,25,2018-05-21 00:44:00+00:00,1262490,2018-05-21 00:44:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2018-05-21 00:43:00+00:00,1262489,,,True,state_target_block,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1075230.0,-1074225.0,3,1262493,False,True,False,,,0.9,1.17441,1.17468,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bear/Expand,Bear,Expand,Trend,1.2022737216173522,below,-2.1429164718574896,3.59259807763807,2.342,48.242653492728415,True,2018-05-21T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,insufficient_data,MORE_DATA_REQUIRED,ENABLED,EURUSD|asia|choch_long,
L_554,L_554,entry_triggered_edge_25p0_d3,triggered_edge,554,bullish,CHoCH,2017-12-13 19:00:00+00:00,,London,,STATE_BLOCKED,1.17267,1.17164,1.1747300000000003,0.0010300000000000864,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.17267,1.17267,0.08285999999999993,828.5999999999993,80.44660194174077,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.17267,,False,25,2018-05-21 07:04:00+00:00,1262870,2018-05-21 07:04:00+00:00,True,True,,False,,0.0,,,False,state_target_block,True,2018-05-21 07:01:00+00:00,1262867,,,True,state_target_block,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1082790.0,-1081200.0,3,1262873,False,True,False,,,0.0,1.17227,1.1725,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,Bear/Expand,Bear,Expand,Trend,1.2022737216173522,below,-2.1429164718574896,3.59259807763807,2.342,48.242653492728415,True,2018-05-21T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|london|choch_long,
S_626,S_626,entry_triggered_edge_25p0_d3,triggered_edge,626,bearish,CHoCH,2018-05-18 09:30:00+00:00,,,2018-05-22 08:00:00+00:00,INVALID,1.18138,1.18231,1.1795200000000003,0.0009299999999998754,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1264366,,,,,,,,,,0.0,0.0,0.0,1.18138,1.18138,0.009730000000000016,97.30000000000015,10.46236559139927,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.18138,,False,25,2018-05-22 07:54:00+00:00,1264360,2018-05-22 07:54:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-857280.0,-857130.0,3,1264363,False,True,False,,,0.0,1.18155,1.18193,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_short,
L_536,L_536,entry_triggered_edge_25p0_d3,triggered_edge,536,bullish,BOS,2017-11-14 07:15:00+00:00,2018-05-28 10:09:00+00:00,London Lull,2018-05-28 10:09:00+00:00,WIN,1.1645,1.16363,1.1649350000000003,0.0008700000000001484,0.5,0.43103448275863243,0.5,0.022988505747122516,0.04597701149424503,0.0,0.06896551724136754,0.43103448275863243,1.16506,1.16507,1.16437,1.16498,1270255,1270255,0,0.0,True,0.00013000000000018552,16.88311688313748,1.3000000000018552,False,16.88311688313748,1.3000000000018552,0.0,0.0,0.0,1.1645,1.1645,0.09102999999999994,910.2999999999994,104.63218390802807,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.1645,1.1645,True,25,2018-05-28 10:06:00+00:00,1270252,2018-05-28 10:06:00+00:00,True,True,False,False,3,0.0,2018-05-28 10:09:00+00:00,3.0,False,,True,2018-05-28 10:05:00+00:00,1270251,,,False,,197965,280974.0,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1125060.0,-1123665.0,3,1270255,True,True,True,1270253,2018-05-28 10:07:00+00:00,4.8,1.16479,1.16515,True,,1.505747,-1.057471,-1.0,stop_anchored,1.505747,native_fill_rules,-0.149425,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.431034,default,,Bear/Expand,Bear,Expand,Trend,1.200530439722745,below,-2.639703140726993,3.294599483440304,2.342,52.03492294264544,True,2018-05-28T00:00:00Z,1.0,engine,regime-1.0.0,,2026-07-09.te-v1.2-surgical-disable,LABEL,policy_label,HIGH,ENABLED,EURUSD|lull|bos_long,
L_535,L_535,entry_triggered_edge_25p0_d3,triggered_edge,535,bullish,CHoCH,2017-11-10 09:45:00+00:00,,,2018-05-28 12:35:00+00:00,INVALID,1.16332,1.16217,1.1656199999999999,0.0011499999999999844,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1270401,,,,,,,,,,0.0,0.0,0.0,1.16332,1.16332,0.09221000000000013,922.1000000000012,80.18260869565337,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.16332,,False,25,2018-05-28 12:33:00+00:00,1270399,2018-05-28 12:33:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,False,,,,,True,invalidated_before_fill,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1129380.0,-1129275.0,3,1270402,False,,False,,,,1.16218,1.16275,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_long,
L_533,L_533,entry_triggered_edge_25p0_d3,triggered_edge,533,bullish,CHoCH,2017-11-09 07:00:00+00:00,,,2018-05-29 07:36:00+00:00,INVALID,1.15863,1.15782,1.16025,0.0008099999999999774,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1271542,,,,,,,,,,0.0,0.0,0.0,1.15863,1.15863,0.09689999999999999,968.9999999999998,119.62962962963294,0.0001,1,2,baseline,,,,,,,,,,,,,triggered_edge,25,1.15863,,False,25,2018-05-29 07:35:00+00:00,1271541,2018-05-29 07:35:00+00:00,True,True,,False,,0.0,,,True,invalidated_before_edge_entry,True,2018-05-29 06:42:00+00:00,1271488,,,True,invalidated_before_fill,,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,False,ISM Manufacturing PMI,ISM Manufacturing PMI,USD,USD,high,high,2020-01-03T15:00:00,2020-01-03T15:00:00,2020-01-03T14:57:00,2020-01-03T15:03:00,2020-01-03T14:57:00,2020-01-03T15:03:00,-1131780.0,-1130880.0,3,1271544,False,,False,,,,1.15778,1.1585,False,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,False,,,,,,False,,,,,,,1.0,0.0,default,,,,,,,,,,,,,,,,,,2026-07-09.te-v1.2-surgical-disable,LABEL,unknown_cohort,,ENABLED,EURUSD|unknown|choch_long,
